event_id,timestamp_start,timestamp_end,event_type,road_id,location_description,severity,duration_minutes,affected_lanes,response_team_dispatched,response_time_min,casualties,description,cause,weather_condition
EVT-01122,2024-03-27 09:51:00,2024-03-27 12:18:00,Kemacetan Parah,RD-0195,Jl. Jend. Gatot Subroto - Slipi,Moderate,147,3,0,0,0,Kendaraan terguling,Kendaraan terguling,Hujan Ringan
EVT-01123,2024-03-30 15:33:00,2024-03-30 19:38:00,Kemacetan Parah,RD-0014,Jl. MT Haryono - Cawang,Major,245,1,1,40,0,Insiden struktur jalan,Perbaikan saluran air,Berawan
EVT-01124,2024-02-29 07:44:00,2024-02-29 14:31:00,Banjir,RD-0176,Jl. Asia Afrika - Gelora Bung Karno,Critical,407,2,1,37,0,Kendaraan terguling,Drainase tersumbat,Berawan
EVT-01125,2024-03-23 10:30:00,2024-03-23 14:30:00,Kemacetan Parah,RD-0023,Jl. Casablanca - Kampung Melayu,Minor,240,1,0,0,0,Curah hujan tinggi,Proyek perbaikan jalan,Berawan
EVT-01126,2024-03-27 11:35:00,2024-03-27 14:38:00,Kemacetan Parah,RD-0104,Jl. Rasuna Said - Setiabudi,Critical,183,1,1,41,0,Kendaraan terguling,Kendaraan terguling,Berawan
EVT-01127,2024-03-27 10:43:00,2024-03-27 18:42:00,Acara Khusus,RD-0087,Jl. Gatot Subroto - Kuningan,Moderate,479,1,1,8,0,Pemasangan marka jalan,Pemasangan marka jalan,Hujan Ringan
EVT-01128,2024-01-11 00:48:00,2024-01-11 05:36:00,Jalan Ditutup,RD-0174,Jl. Satrio - Mega Kuningan,Moderate,288,2,1,27,0,Perbaikan saluran air,Kecelakaan tabrakan belakang,Hujan Ringan
EVT-01129,2024-02-23 01:26:00,2024-02-23 02:37:00,Kemacetan Parah,RD-0105,Jl. KS Tubun - Slipi,Major,71,3,1,37,0,Perbaikan saluran air,Insiden struktur jalan,Hujan Ringan
EVT-01130,2024-01-29 20:14:00,2024-01-29 21:20:00,Kecelakaan,RD-0182,Jl. Satrio - Mega Kuningan,Moderate,66,4,1,9,0,Bahan berbahaya tumpah,Kendaraan terguling,Berawan
EVT-01131,2024-01-30 23:10:00,2024-02-01 16:55:00,Perbaikan Jalan,RD-0032,Jl. Raya Bogor - Cibubur,Moderate,2505,3,1,30,0,Kecelakaan tabrakan belakang,Kendaraan terguling,Cerah
EVT-01132,2024-01-12 01:39:00,2024-01-12 03:42:00,Kecelakaan,RD-0171,Jl. Pemuda - Senen,Major,123,3,1,24,0,Kecelakaan beruntun,Festival jalanan,Berawan
EVT-01133,2024-02-06 19:36:00,2024-02-07 02:50:00,Acara Khusus,RD-0063,Jl. Proklamasi - Menteng,Moderate,434,2,0,0,0,Curah hujan tinggi,Kecelakaan tabrakan belakang,Berawan
EVT-01134,2024-03-25 01:15:00,2024-03-25 02:52:00,Kecelakaan,RD-0151,Jl. Raden Saleh - Salemba,Major,97,1,1,19,0,Proyek perbaikan jalan,Insiden struktur jalan,Cerah
EVT-01135,2024-01-04 20:04:00,2024-01-05 04:18:00,Banjir,RD-0065,Jl. Proklamasi - Menteng,Moderate,494,3,1,45,0,Kendaraan terguling,Kendaraan mogok di jalan,Cerah
EVT-01136,2024-02-10 08:46:00,2024-02-11 16:46:00,Perbaikan Jalan,RD-0088,Jl. Casablanca - Kampung Melayu,Moderate,1920,1,1,19,0,Kendaraan terguling,Perbaikan saluran air,Berawan
EVT-01137,2024-01-28 13:03:00,2024-01-28 15:04:00,Kecelakaan,RD-0008,Jl. Diponegoro - Cikini,Moderate,121,3,1,31,0,Bahan berbahaya tumpah,Kendaraan mogok di jalan,Hujan Sedang
EVT-01138,2024-01-26 07:52:00,2024-01-26 09:17:00,Jalan Ditutup,RD-0143,Jl. Proklamasi - Menteng,Moderate,85,3,1,16,0,Kecelakaan beruntun,Pemasangan marka jalan,Cerah
EVT-01139,2024-01-10 22:59:00,2024-01-11 04:23:00,Konvoi,RD-0050,Jl. Raden Saleh - Salemba,Moderate,324,3,1,39,0,Konvoi kendaraan resmi,Festival jalanan,Hujan Ringan
EVT-01140,2024-03-28 14:37:00,2024-03-28 20:07:00,Jalan Ditutup,RD-0162,Jl. HR Rasuna Said - Casablanca,Major,330,3,1,24,0,Kendaraan terguling,Pemasangan marka jalan,Berawan
EVT-01141,2024-02-29 14:14:00,2024-02-29 14:53:00,Kemacetan Parah,RD-0156,Jl. Gajah Mada - Mangga Dua,Major,39,4,1,7,0,Kecelakaan tabrakan belakang,Kecelakaan tabrakan belakang,Hujan Sedang
EVT-01142,2024-03-17 21:53:00,2024-03-17 22:46:00,Kemacetan Parah,RD-0149,Jl. Diponegoro - Cikini,Major,53,3,1,8,0,Proyek perbaikan jalan,Perbaikan saluran air,Hujan Lebat
EVT-01143,2024-03-20 03:52:00,2024-03-20 06:47:00,Protes/Unjuk Rasa,RD-0132,Jl. Gatot Subroto - Kuningan,Major,175,3,1,15,0,Insiden struktur jalan,Kendaraan terguling,Hujan Sedang
EVT-01144,2024-01-30 20:29:00,2024-01-30 20:59:00,Konvoi,RD-0116,Jl. Gajah Mada - Mangga Dua,Minor,30,1,0,0,0,Konvoi kendaraan resmi,Insiden struktur jalan,Hujan Sedang
EVT-01145,2024-01-31 12:31:00,2024-01-31 14:24:00,Kecelakaan,RD-0095,Jl. Raya Bogor - Cibubur,Moderate,113,2,1,24,0,Kecelakaan tabrakan belakang,Curah hujan tinggi,Hujan Lebat
EVT-01146,2024-01-25 08:04:00,2024-01-25 08:38:00,Kendaraan Mogok,RD-0122,Jl. Pemuda - Senen,Major,34,1,1,39,0,Proyek perbaikan jalan,Proyek perbaikan jalan,Hujan Sedang
EVT-01147,2024-01-29 23:18:00,2024-01-29 23:52:00,Kendaraan Mogok,RD-0183,Jl. Proklamasi - Menteng,Critical,34,1,1,31,2,Perbaikan saluran air,Festival jalanan,Cerah
EVT-01148,2024-03-04 16:43:00,2024-03-04 19:44:00,Protes/Unjuk Rasa,RD-0169,Jl. Jend. Sudirman - Semanggi,Major,181,4,1,36,0,Insiden struktur jalan,Festival jalanan,Berawan
EVT-01149,2024-01-30 12:40:00,2024-01-30 16:43:00,Pohon Tumbang,RD-0063,Jl. Hayam Wuruk - Harmoni,Major,243,3,1,37,0,Kecelakaan tabrakan belakang,Kecelakaan tunggal,Hujan Lebat
EVT-01150,2024-02-10 19:23:00,2024-02-10 22:07:00,Kecelakaan,RD-0118,Jl. MT Haryono - Cawang,Moderate,164,3,0,0,1,Pemasangan marka jalan,Kecelakaan beruntun,Cerah
EVT-01151,2024-03-22 02:56:00,2024-03-22 08:44:00,Kemacetan Parah,RD-0013,Jl. Hayam Wuruk - Harmoni,Moderate,348,1,1,45,0,Proyek perbaikan jalan,Kendaraan mogok di jalan,Hujan Sedang
EVT-01152,2024-02-10 23:40:00,2024-02-11 00:57:00,Kendaraan Mogok,RD-0193,Jl. Thamrin - Monas,Major,77,2,1,26,1,Drainase tersumbat,Drainase tersumbat,Hujan Lebat
EVT-01153,2024-03-29 16:00:00,2024-03-31 14:41:00,Perbaikan Jalan,RD-0156,Jl. Jend. Gatot Subroto - Slipi,Moderate,2801,3,1,5,0,Insiden struktur jalan,Jalan rusak,Hujan Ringan
EVT-01154,2024-01-07 19:08:00,2024-01-10 01:43:00,Perbaikan Jalan,RD-0151,Jl. HR Rasuna Said - Casablanca,Moderate,3275,2,1,37,0,Kecelakaan beruntun,Bahan berbahaya tumpah,Cerah
EVT-01155,2024-01-10 11:51:00,2024-01-10 12:46:00,Kemacetan Parah,RD-0014,Jl. Satrio - Mega Kuningan,Major,55,4,1,13,0,Kendaraan terguling,Proyek perbaikan jalan,Cerah
EVT-01156,2024-02-17 08:25:00,2024-02-19 08:29:00,Perbaikan Jalan,RD-0076,Jl. Hayam Wuruk - Harmoni,Moderate,2884,4,1,37,0,Pemasangan marka jalan,Festival jalanan,Hujan Lebat
EVT-01157,2024-01-02 16:58:00,2024-01-02 21:55:00,Protes/Unjuk Rasa,RD-0194,Jl. Casablanca - Kampung Melayu,Moderate,297,1,1,22,0,Pemasangan marka jalan,Proyek perbaikan jalan,Hujan Lebat
EVT-01158,2024-03-06 21:30:00,2024-03-07 04:20:00,Banjir,RD-0130,Jl. Kramat Raya - Senen,Critical,410,3,1,42,0,Perbaikan saluran air,Kecelakaan beruntun,Hujan Lebat
EVT-01159,2024-03-21 09:03:00,2024-03-21 10:35:00,Kecelakaan,RD-0064,Jl. HR Rasuna Said - Casablanca,Moderate,92,3,1,33,0,Bahan berbahaya tumpah,Kendaraan mogok di jalan,Berawan
EVT-01160,2024-01-27 00:15:00,2024-01-27 02:55:00,Konvoi,RD-0079,Jl. Pemuda - Senen,Major,160,2,1,27,0,Insiden struktur jalan,Pemasangan marka jalan,Cerah
EVT-01161,2024-02-17 05:25:00,2024-02-17 10:00:00,Kemacetan Parah,RD-0060,Jl. Asia Afrika - Gelora Bung Karno,Major,275,1,1,5,0,Bahan berbahaya tumpah,Kendaraan mogok di jalan,Hujan Ringan
EVT-01162,2024-01-04 21:27:00,2024-01-04 22:34:00,Kecelakaan,RD-0075,Jl. Jend. Gatot Subroto - Slipi,Moderate,67,1,1,13,0,Konvoi kendaraan resmi,Festival jalanan,Hujan Ringan
EVT-01163,2024-03-12 10:43:00,2024-03-12 15:19:00,Konvoi,RD-0166,Jl. Asia Afrika - Gelora Bung Karno,Major,276,3,1,16,0,Pemasangan marka jalan,Kecelakaan beruntun,Hujan Lebat
EVT-01164,2024-01-06 12:36:00,2024-01-06 19:33:00,Banjir,RD-0011,Jl. Asia Afrika - Gelora Bung Karno,Major,417,4,1,22,0,Kendaraan terguling,Proyek perbaikan jalan,Hujan Ringan
EVT-01165,2024-02-05 03:16:00,2024-02-07 22:52:00,Perbaikan Jalan,RD-0109,Jl. Jend. Sudirman - Semanggi,Moderate,4056,1,1,26,0,Kendaraan mogok di jalan,Kendaraan terguling,Berawan
EVT-01166,2024-02-04 09:02:00,2024-02-04 10:13:00,Pohon Tumbang,RD-0195,Jl. Proklamasi - Menteng,Major,71,3,1,40,0,Konvoi kendaraan resmi,Insiden struktur jalan,Hujan Ringan
EVT-01167,2024-02-27 09:52:00,2024-02-28 20:53:00,Perbaikan Jalan,RD-0144,Jl. Diponegoro - Cikini,Major,2101,1,1,19,0,Kendaraan terguling,Insiden struktur jalan,Berawan
EVT-01168,2024-01-11 16:31:00,2024-01-11 18:37:00,Konvoi,RD-0101,Jl. Satrio - Mega Kuningan,Major,126,4,1,13,0,Konvoi kendaraan resmi,Pemasangan marka jalan,Cerah
EVT-01169,2024-03-17 19:30:00,2024-03-18 03:16:00,Banjir,RD-0071,Jl. HR Rasuna Said - Casablanca,Moderate,466,3,0,0,0,Proyek perbaikan jalan,Kendaraan mogok di jalan,Cerah
EVT-01170,2024-03-18 16:37:00,2024-03-18 21:09:00,Protes/Unjuk Rasa,RD-0026,Jl. Pemuda - Senen,Critical,272,4,1,36,0,Kecelakaan beruntun,Curah hujan tinggi,Hujan Sedang
EVT-01171,2024-03-27 08:30:00,2024-03-27 11:20:00,Kemacetan Parah,RD-0159,Jl. Jend. Sudirman - Semanggi,Critical,170,3,1,28,0,Bahan berbahaya tumpah,Bahan berbahaya tumpah,Berawan
EVT-01172,2024-02-04 23:35:00,2024-02-05 00:23:00,Kecelakaan,RD-0068,Jl. Sudirman - Bundaran HI,Moderate,48,1,0,0,0,Pemasangan marka jalan,Insiden struktur jalan,Cerah
EVT-01173,2024-02-09 07:35:00,2024-02-09 11:49:00,Konvoi,RD-0074,Jl. Sudirman - Bundaran HI,Minor,254,2,0,0,0,Kecelakaan beruntun,Jalan rusak,Hujan Lebat
EVT-01174,2024-03-23 14:38:00,2024-03-23 15:46:00,Pohon Tumbang,RD-0037,Jl. Casablanca - Kampung Melayu,Major,68,1,1,6,0,Drainase tersumbat,Konvoi kendaraan resmi,Hujan Sedang
EVT-01175,2024-03-09 17:32:00,2024-03-09 23:29:00,Acara Khusus,RD-0001,Jl. Jend. Gatot Subroto - Slipi,Moderate,357,2,1,10,0,Jalan rusak,Festival jalanan,Hujan Ringan
EVT-01176,2024-01-26 16:04:00,2024-01-26 20:36:00,Jalan Ditutup,RD-0063,Jl. Pemuda - Senen,Major,272,4,1,18,0,Drainase tersumbat,Jalan rusak,Hujan Lebat
EVT-01177,2024-02-24 13:25:00,2024-02-24 16:48:00,Jalan Ditutup,RD-0142,Jl. Diponegoro - Cikini,Major,203,3,1,34,0,Pemasangan marka jalan,Festival jalanan,Hujan Sedang
EVT-01178,2024-02-20 22:28:00,2024-02-20 23:02:00,Pohon Tumbang,RD-0077,Jl. HR Rasuna Said - Casablanca,Moderate,34,2,1,8,0,Perbaikan saluran air,Festival jalanan,Hujan Ringan
EVT-01179,2024-03-30 03:27:00,2024-03-30 04:11:00,Konvoi,RD-0042,Jl. MT Haryono - Cawang,Moderate,44,2,1,6,0,Kecelakaan beruntun,Jalan rusak,Hujan Lebat
EVT-01180,2024-01-12 04:38:00,2024-01-12 06:42:00,Kecelakaan,RD-0172,Jl. Jend. Sudirman - Semanggi,Moderate,124,3,1,15,0,Perbaikan saluran air,Insiden struktur jalan,Hujan Sedang
EVT-01181,2024-01-23 18:19:00,2024-01-23 18:45:00,Kecelakaan,RD-0192,Jl. Casablanca - Kampung Melayu,Major,26,4,1,41,1,Curah hujan tinggi,Konvoi kendaraan resmi,Hujan Ringan
EVT-01182,2024-03-09 06:34:00,2024-03-09 12:34:00,Protes/Unjuk Rasa,RD-0021,Jl. Rasuna Said - Setiabudi,Major,360,4,1,12,0,Pemasangan marka jalan,Pemasangan marka jalan,Cerah
EVT-01183,2024-03-03 02:42:00,2024-03-03 04:02:00,Konvoi,RD-0164,Jl. Sudirman - Bundaran HI,Minor,80,2,1,12,0,Curah hujan tinggi,Drainase tersumbat,Cerah
EVT-01184,2024-02-20 20:52:00,2024-02-21 02:41:00,Kemacetan Parah,RD-0012,Jl. MT Haryono - Cawang,Moderate,349,2,1,33,0,Kendaraan mogok di jalan,Kecelakaan tunggal,Cerah
EVT-01185,2024-03-11 08:20:00,2024-03-11 10:18:00,Pohon Tumbang,RD-0067,Jl. Gajah Mada - Mangga Dua,Major,118,2,1,7,0,Konvoi kendaraan resmi,Jalan rusak,Hujan Ringan
EVT-01186,2024-03-31 07:43:00,2024-03-31 09:48:00,Banjir,RD-0087,Jl. Proklamasi - Menteng,Major,125,3,1,20,0,Kendaraan mogok di jalan,Kecelakaan beruntun,Hujan Ringan
EVT-01187,2024-01-26 06:06:00,2024-01-28 00:50:00,Perbaikan Jalan,RD-0148,Jl. Diponegoro - Cikini,Moderate,2564,4,1,27,0,Kecelakaan tunggal,Kecelakaan tunggal,Hujan Lebat
EVT-01188,2024-01-12 23:06:00,2024-01-13 03:31:00,Banjir,RD-0160,Jl. Pemuda - Senen,Critical,265,4,1,28,0,Pemasangan marka jalan,Kendaraan terguling,Berawan
EVT-01189,2024-01-09 18:30:00,2024-01-09 23:08:00,Protes/Unjuk Rasa,RD-0159,Jl. Rasuna Said - Setiabudi,Moderate,278,4,0,0,0,Curah hujan tinggi,Kendaraan mogok di jalan,Berawan
EVT-01190,2024-02-01 16:03:00,2024-02-01 20:35:00,Jalan Ditutup,RD-0159,Jl. Kramat Raya - Senen,Moderate,272,1,0,0,0,Curah hujan tinggi,Proyek perbaikan jalan,Hujan Ringan
EVT-01191,2024-01-06 13:21:00,2024-01-06 16:30:00,Pohon Tumbang,RD-0073,Jl. Raya Bogor - Cibubur,Major,189,4,1,22,0,Kecelakaan tunggal,Bahan berbahaya tumpah,Hujan Sedang
EVT-01192,2024-01-03 21:03:00,2024-01-03 22:02:00,Protes/Unjuk Rasa,RD-0143,Jl. Jend. Gatot Subroto - Slipi,Moderate,59,2,1,12,0,Jalan rusak,Pemasangan marka jalan,Hujan Ringan
EVT-01193,2024-03-02 18:25:00,2024-03-02 19:39:00,Banjir,RD-0063,Jl. HR Rasuna Said - Casablanca,Major,74,1,1,18,0,Kecelakaan tunggal,Kecelakaan tabrakan belakang,Cerah
EVT-01194,2024-02-13 21:08:00,2024-02-14 02:12:00,Kemacetan Parah,RD-0068,Jl. Jend. Sudirman - Semanggi,Minor,304,3,0,0,0,Kecelakaan tunggal,Kecelakaan beruntun,Hujan Lebat
EVT-01195,2024-03-19 04:18:00,2024-03-19 05:38:00,Kecelakaan,RD-0081,Jl. Thamrin - Monas,Moderate,80,4,1,34,0,Proyek perbaikan jalan,Drainase tersumbat,Berawan
EVT-01196,2024-02-27 20:00:00,2024-02-28 04:39:00,Acara Khusus,RD-0168,Jl. Gajah Mada - Mangga Dua,Minor,519,1,1,35,0,Jalan rusak,Kecelakaan beruntun,Berawan
EVT-01197,2024-01-08 02:31:00,2024-01-09 17:08:00,Perbaikan Jalan,RD-0124,Jl. Thamrin - Monas,Moderate,2317,2,1,38,0,Festival jalanan,Proyek perbaikan jalan,Hujan Ringan
EVT-01198,2024-01-08 01:24:00,2024-01-08 03:08:00,Kecelakaan,RD-0094,Jl. Asia Afrika - Gelora Bung Karno,Moderate,104,3,1,43,0,Kecelakaan tabrakan belakang,Curah hujan tinggi,Cerah
EVT-01199,2024-02-04 09:14:00,2024-02-04 10:11:00,Jalan Ditutup,RD-0033,Jl. Pemuda - Senen,Major,57,3,1,27,0,Kecelakaan tabrakan belakang,Proyek perbaikan jalan,Berawan
EVT-01200,2024-03-06 16:45:00,2024-03-06 19:01:00,Jalan Ditutup,RD-0068,Jl. Satrio - Mega Kuningan,Moderate,136,3,1,18,0,Proyek perbaikan jalan,Konvoi kendaraan resmi,Berawan
EVT-01201,2024-02-25 18:30:00,2024-02-25 21:19:00,Banjir,RD-0031,Jl. HR Rasuna Said - Casablanca,Critical,169,3,1,6,0,Kendaraan terguling,Kecelakaan tunggal,Hujan Lebat
EVT-01202,2024-01-21 13:32:00,2024-01-21 14:10:00,Kendaraan Mogok,RD-0057,Jl. Sudirman - Bundaran HI,Minor,38,2,0,0,0,Pemasangan marka jalan,Kecelakaan beruntun,Hujan Sedang
EVT-01203,2024-02-28 16:09:00,2024-02-28 19:23:00,Protes/Unjuk Rasa,RD-0081,Jl. Casablanca - Kampung Melayu,Major,194,2,1,21,0,Curah hujan tinggi,Pemasangan marka jalan,Hujan Lebat
EVT-01204,2024-02-27 05:06:00,2024-02-27 06:32:00,Konvoi,RD-0071,Jl. HR Rasuna Said - Casablanca,Minor,86,3,1,12,0,Kendaraan mogok di jalan,Kecelakaan tunggal,Berawan
EVT-01205,2024-02-01 11:23:00,2024-02-01 16:07:00,Banjir,RD-0082,Jl. Raden Saleh - Salemba,Moderate,284,1,1,43,0,Proyek perbaikan jalan,Proyek perbaikan jalan,Cerah
EVT-01206,2024-03-15 13:45:00,2024-03-15 15:51:00,Kendaraan Mogok,RD-0052,Jl. Kramat Raya - Senen,Moderate,126,4,1,10,0,Kecelakaan tabrakan belakang,Kendaraan mogok di jalan,Hujan Lebat
EVT-01207,2024-03-30 22:31:00,2024-03-31 01:38:00,Jalan Ditutup,RD-0185,Jl. MT Haryono - Cawang,Minor,187,3,1,10,0,Curah hujan tinggi,Jalan rusak,Hujan Lebat
EVT-01208,2024-02-06 21:36:00,2024-02-06 23:12:00,Pohon Tumbang,RD-0159,Jl. Raya Bogor - Cibubur,Minor,96,2,1,42,0,Drainase tersumbat,Kendaraan terguling,Cerah
EVT-01209,2024-01-01 21:36:00,2024-01-02 02:39:00,Pohon Tumbang,RD-0073,Jl. HR Rasuna Said - Casablanca,Moderate,303,2,1,11,0,Jalan rusak,Perbaikan saluran air,Berawan
EVT-01210,2024-01-14 10:53:00,2024-01-14 12:10:00,Kemacetan Parah,RD-0148,Jl. Thamrin - Monas,Moderate,77,2,1,20,0,Curah hujan tinggi,Konvoi kendaraan resmi,Hujan Lebat
EVT-01211,2024-01-27 13:02:00,2024-01-27 13:44:00,Konvoi,RD-0002,Jl. Satrio - Mega Kuningan,Moderate,42,3,0,0,0,Kecelakaan beruntun,Kendaraan terguling,Berawan
EVT-01212,2024-02-02 09:00:00,2024-02-02 14:10:00,Konvoi,RD-0194,Jl. Asia Afrika - Gelora Bung Karno,Major,310,3,1,7,0,Curah hujan tinggi,Proyek perbaikan jalan,Hujan Sedang
EVT-01213,2024-03-05 12:16:00,2024-03-05 18:14:00,Kemacetan Parah,RD-0055,Jl. Casablanca - Kampung Melayu,Major,358,4,1,16,0,Perbaikan saluran air,Kecelakaan tabrakan belakang,Hujan Ringan
EVT-01214,2024-02-19 00:44:00,2024-02-19 02:28:00,Jalan Ditutup,RD-0113,Jl. Jend. Gatot Subroto - Slipi,Major,104,4,1,12,0,Festival jalanan,Pemasangan marka jalan,Cerah
EVT-01215,2024-02-01 05:26:00,2024-02-01 10:45:00,Jalan Ditutup,RD-0061,Jl. HR Rasuna Said - Casablanca,Minor,319,1,1,38,0,Kendaraan mogok di jalan,Kecelakaan tunggal,Hujan Ringan
EVT-01216,2024-02-15 05:47:00,2024-02-15 10:18:00,Pohon Tumbang,RD-0170,Jl. Raya Bogor - Cibubur,Moderate,271,4,0,0,0,Curah hujan tinggi,Proyek perbaikan jalan,Berawan
EVT-01217,2024-02-23 23:05:00,2024-02-24 07:49:00,Banjir,RD-0175,Jl. KS Tubun - Slipi,Moderate,524,1,1,36,0,Jalan rusak,Festival jalanan,Hujan Lebat
EVT-01218,2024-02-02 17:04:00,2024-02-02 18:06:00,Kemacetan Parah,RD-0112,Jl. Jend. Gatot Subroto - Slipi,Major,62,3,1,34,0,Konvoi kendaraan resmi,Jalan rusak,Hujan Ringan
EVT-01219,2024-03-03 02:52:00,2024-03-03 07:18:00,Pohon Tumbang,RD-0095,Jl. Gatot Subroto - Kuningan,Minor,266,4,0,0,0,Festival jalanan,Bahan berbahaya tumpah,Hujan Sedang
EVT-01220,2024-02-09 07:19:00,2024-02-09 10:04:00,Banjir,RD-0103,Jl. Pemuda - Senen,Critical,165,2,1,10,0,Jalan rusak,Bahan berbahaya tumpah,Hujan Lebat
EVT-01221,2024-01-31 19:53:00,2024-01-31 20:18:00,Kendaraan Mogok,RD-0147,Jl. Asia Afrika - Gelora Bung Karno,Critical,25,4,1,29,0,Kecelakaan tabrakan belakang,Konvoi kendaraan resmi,Hujan Sedang
EVT-01222,2024-01-24 20:41:00,2024-01-25 07:23:00,Perbaikan Jalan,RD-0076,Jl. HR Rasuna Said - Casablanca,Moderate,642,4,1,6,0,Kecelakaan beruntun,Curah hujan tinggi,Hujan Lebat
EVT-01223,2024-01-10 17:09:00,2024-01-10 18:09:00,Kendaraan Mogok,RD-0162,Jl. Rasuna Said - Setiabudi,Moderate,60,3,1,34,2,Kendaraan terguling,Jalan rusak,Hujan Lebat
EVT-01224,2024-03-19 00:12:00,2024-03-19 04:47:00,Protes/Unjuk Rasa,RD-0072,Jl. HR Rasuna Said - Casablanca,Moderate,275,4,1,39,0,Konvoi kendaraan resmi,Bahan berbahaya tumpah,Hujan Sedang
EVT-01225,2024-03-21 19:58:00,2024-03-21 23:09:00,Protes/Unjuk Rasa,RD-0065,Jl. Raya Bogor - Cibubur,Critical,191,2,1,15,0,Kecelakaan tabrakan belakang,Jalan rusak,Berawan
EVT-01226,2024-03-04 13:44:00,2024-03-04 15:37:00,Kendaraan Mogok,RD-0045,Jl. Hayam Wuruk - Harmoni,Moderate,113,1,1,39,0,Konvoi kendaraan resmi,Kendaraan mogok di jalan,Berawan
EVT-01227,2024-03-01 05:47:00,2024-03-01 09:54:00,Pohon Tumbang,RD-0030,Jl. MT Haryono - Cawang,Major,247,3,1,14,0,Insiden struktur jalan,Insiden struktur jalan,Hujan Ringan
EVT-01228,2024-01-17 18:16:00,2024-01-17 22:18:00,Konvoi,RD-0016,Jl. Raden Saleh - Salemba,Moderate,242,2,0,0,0,Kendaraan terguling,Drainase tersumbat,Hujan Sedang
EVT-01229,2024-01-14 13:56:00,2024-01-14 15:17:00,Konvoi,RD-0025,Jl. Sudirman - Bundaran HI,Major,81,4,1,20,0,Insiden struktur jalan,Kecelakaan tunggal,Hujan Ringan
EVT-01230,2024-02-16 17:33:00,2024-02-17 05:06:00,Acara Khusus,RD-0028,Jl. HR Rasuna Said - Casablanca,Critical,693,4,1,13,0,Kecelakaan tunggal,Kecelakaan tabrakan belakang,Berawan
EVT-01231,2024-01-05 19:17:00,2024-01-06 00:41:00,Protes/Unjuk Rasa,RD-0155,Jl. Gajah Mada - Mangga Dua,Major,324,2,1,34,0,Pemasangan marka jalan,Kendaraan terguling,Hujan Lebat
EVT-01232,2024-02-02 03:10:00,2024-02-02 08:59:00,Kemacetan Parah,RD-0122,Jl. Asia Afrika - Gelora Bung Karno,Minor,349,2,0,0,0,Perbaikan saluran air,Kendaraan mogok di jalan,Hujan Ringan
EVT-01233,2024-03-02 17:54:00,2024-03-02 22:46:00,Pohon Tumbang,RD-0195,Jl. Rasuna Said - Setiabudi,Moderate,292,3,1,9,0,Drainase tersumbat,Kendaraan mogok di jalan,Hujan Ringan
EVT-01234,2024-03-22 14:09:00,2024-03-22 15:14:00,Protes/Unjuk Rasa,RD-0029,Jl. Pemuda - Senen,Minor,65,4,1,19,0,Kecelakaan tunggal,Jalan rusak,Hujan Ringan
EVT-01235,2024-02-29 18:36:00,2024-03-01 00:34:00,Protes/Unjuk Rasa,RD-0065,Jl. Jend. Sudirman - Semanggi,Minor,358,2,0,0,0,Perbaikan saluran air,Kecelakaan beruntun,Berawan
EVT-01236,2024-02-27 15:18:00,2024-02-27 19:11:00,Jalan Ditutup,RD-0133,Jl. Raden Saleh - Salemba,Moderate,233,1,0,0,0,Kecelakaan tabrakan belakang,Pemasangan marka jalan,Hujan Ringan
EVT-01237,2024-02-14 04:05:00,2024-02-14 06:37:00,Protes/Unjuk Rasa,RD-0044,Jl. Gajah Mada - Mangga Dua,Minor,152,1,0,0,0,Proyek perbaikan jalan,Kendaraan terguling,Berawan
EVT-01238,2024-02-20 19:44:00,2024-02-21 03:16:00,Acara Khusus,RD-0046,Jl. Jend. Gatot Subroto - Slipi,Critical,452,4,1,7,0,Insiden struktur jalan,Kecelakaan tunggal,Hujan Sedang
EVT-01239,2024-02-26 23:47:00,2024-02-27 16:37:00,Perbaikan Jalan,RD-0072,Jl. Hayam Wuruk - Harmoni,Minor,1010,3,0,0,0,Insiden struktur jalan,Kecelakaan beruntun,Berawan
EVT-01240,2024-03-02 15:37:00,2024-03-02 19:33:00,Konvoi,RD-0035,Jl. Diponegoro - Cikini,Major,236,3,1,41,0,Kendaraan mogok di jalan,Kecelakaan tunggal,Berawan
EVT-01241,2024-02-09 02:22:00,2024-02-09 04:02:00,Konvoi,RD-0195,Jl. Satrio - Mega Kuningan,Moderate,100,4,1,19,0,Drainase tersumbat,Curah hujan tinggi,Cerah
EVT-01242,2024-02-11 05:20:00,2024-02-11 11:02:00,Acara Khusus,RD-0004,Jl. KS Tubun - Slipi,Critical,342,1,1,10,0,Pemasangan marka jalan,Kendaraan terguling,Hujan Lebat
EVT-01243,2024-03-06 16:43:00,2024-03-09 13:24:00,Perbaikan Jalan,RD-0167,Jl. Gajah Mada - Mangga Dua,Moderate,4121,4,1,42,0,Kendaraan mogok di jalan,Kecelakaan tabrakan belakang,Hujan Lebat
EVT-01244,2024-03-11 17:13:00,2024-03-11 19:16:00,Kendaraan Mogok,RD-0085,Jl. MT Haryono - Cawang,Moderate,123,2,1,29,0,Kecelakaan tunggal,Konvoi kendaraan resmi,Hujan Sedang
EVT-01245,2024-01-11 03:03:00,2024-01-11 06:45:00,Kemacetan Parah,RD-0119,Jl. HR Rasuna Said - Casablanca,Major,222,4,1,40,0,Curah hujan tinggi,Festival jalanan,Hujan Lebat
